mae,rmse,mape,ENCODED_MCT,train_points,eval_points,model
0.0,0.0,0.0,08D893CAA8,21,3,"{'trend': 0, 'exog': 0, 'ar': 0, 'ma': 0, 'seasonal_ar': 0, 'seasonal_ma': 0, 'reduced_ar': 0, 'reduced_ma': 0, 'exog_variance': 0, 'measurement_variance': 0, 'variance': 1}"
0.16700000000000004,0.16700000000000004,22.26666666666667,0961D33241,21,3,"{'trend': 0, 'exog': 0, 'ar': 0, 'ma': 0, 'seasonal_ar': 0, 'seasonal_ma': 0, 'reduced_ar': 0, 'reduced_ma': 0, 'exog_variance': 0, 'measurement_variance': 0, 'variance': 1}"
0.0,0.0,0.0,09A5C8DB83,21,3,"{'trend': 0, 'exog': 0, 'ar': 0, 'ma': 0, 'seasonal_ar': 0, 'seasonal_ma': 0, 'reduced_ar': 0, 'reduced_ma': 0, 'exog_variance': 0, 'measurement_variance': 0, 'variance': 1}"
0.11039484883672913,0.11042662187300488,26.473584852932646,0AD9FBF8D6,21,3,"{'trend': 0, 'exog': 0, 'ar': 1, 'ma': 1, 'seasonal_ar': 0, 'seasonal_ma': 0, 'reduced_ar': 1, 'reduced_ma': 1, 'exog_variance': 0, 'measurement_variance': 0, 'variance': 1}"
0.0,0.0,0.0,0AF7BD60A5,21,3,"{'trend': 0, 'exog': 0, 'ar': 0, 'ma': 0, 'seasonal_ar': 0, 'seasonal_ma': 0, 'reduced_ar': 0, 'reduced_ma': 0, 'exog_variance': 0, 'measurement_variance': 0, 'variance': 1}"
0.017746142774139217,0.017746142774139217,3.0439352957357153,0C02E54954,21,3,"{'trend': 0, 'exog': 0, 'ar': 0, 'ma': 1, 'seasonal_ar': 0, 'seasonal_ma': 0, 'reduced_ar': 0, 'reduced_ma': 1, 'exog_variance': 0, 'measurement_variance': 0, 'variance': 1}"
0.1639819248559345,0.17739747805752876,29.69122924149079,0C074FD60A,11,3,"{'trend': 0, 'exog': 0, 'ar': 1, 'ma': 1, 'seasonal_ar': 0, 'seasonal_ma': 0, 'reduced_ar': 1, 'reduced_ma': 1, 'exog_variance': 0, 'measurement_variance': 0, 'variance': 1}"
0.0,0.0,0.0,0C1B547B6E,21,3,"{'trend': 0, 'exog': 0, 'ar': 0, 'ma': 0, 'seasonal_ar': 12, 'seasonal_ma': 0, 'reduced_ar': 12, 'reduced_ma': 0, 'exog_variance': 0, 'measurement_variance': 0, 'variance': 1}"
0.016577762407284258,0.016577762407284258,2.843526999534178,0C8BE8ECAD,21,3,"{'trend': 0, 'exog': 0, 'ar': 0, 'ma': 1, 'seasonal_ar': 0, 'seasonal_ma': 0, 'reduced_ar': 0, 'reduced_ma': 1, 'exog_variance': 0, 'measurement_variance': 0, 'variance': 1}"
0.0,0.0,0.0,0C9C887E27,9,3,"{'trend': 0, 'exog': 0, 'ar': 0, 'ma': 0, 'seasonal_ar': 0, 'seasonal_ma': 0, 'reduced_ar': 0, 'reduced_ma': 0, 'exog_variance': 0, 'measurement_variance': 0, 'variance': 1}"
0.08914404024022383,0.08923157754998262,15.290572940004092,0CB94CB82A,21,3,"{'trend': 0, 'exog': 0, 'ar': 1, 'ma': 1, 'seasonal_ar': 0, 'seasonal_ma': 0, 'reduced_ar': 1, 'reduced_ma': 1, 'exog_variance': 0, 'measurement_variance': 0, 'variance': 1}"
2.6438055211741585e-07,2.6438055211741585e-07,3.525074028232211e-05,0DE3499749,21,3,"{'trend': 0, 'exog': 0, 'ar': 0, 'ma': 0, 'seasonal_ar': 12, 'seasonal_ma': 0, 'reduced_ar': 12, 'reduced_ma': 0, 'exog_variance': 0, 'measurement_variance': 0, 'variance': 1}"
0.0,0.0,0.0,0E47B24887,21,3,"{'trend': 0, 'exog': 0, 'ar': 0, 'ma': 0, 'seasonal_ar': 12, 'seasonal_ma': 0, 'reduced_ar': 12, 'reduced_ma': 0, 'exog_variance': 0, 'measurement_variance': 0, 'variance': 1}"
0.025050000443927578,0.025050000443927578,4.296741070999585,0E614A7B1A,21,3,"{'trend': 0, 'exog': 0, 'ar': 0, 'ma': 1, 'seasonal_ar': 0, 'seasonal_ma': 0, 'reduced_ar': 0, 'reduced_ma': 1, 'exog_variance': 0, 'measurement_variance': 0, 'variance': 1}"
0.05566647634541466,0.09641716530858926,13.349274902977138,0E7F1F5130,21,3,"{'trend': 0, 'exog': 0, 'ar': 0, 'ma': 0, 'seasonal_ar': 12, 'seasonal_ma': 0, 'reduced_ar': 12, 'reduced_ma': 0, 'exog_variance': 0, 'measurement_variance': 0, 'variance': 1}"
0.023425525883046805,0.02345055582860231,4.018100494519178,0EE4BD7D7A,21,3,"{'trend': 0, 'exog': 0, 'ar': 1, 'ma': 1, 'seasonal_ar': 0, 'seasonal_ma': 0, 'reduced_ar': 1, 'reduced_ma': 1, 'exog_variance': 0, 'measurement_variance': 0, 'variance': 1}"
0.055333333333333325,0.09584014468547787,9.491137793024585,0F646F50F7,21,3,"{'trend': 0, 'exog': 0, 'ar': 0, 'ma': 0, 'seasonal_ar': 0, 'seasonal_ma': 0, 'reduced_ar': 0, 'reduced_ma': 0, 'exog_variance': 0, 'measurement_variance': 0, 'variance': 1}"
0.08865432142380696,0.09387092653607518,11.820576189840926,0FA542A8DB,21,3,"{'trend': 0, 'exog': 0, 'ar': 1, 'ma': 0, 'seasonal_ar': 0, 'seasonal_ma': 0, 'reduced_ar': 1, 'reduced_ma': 0, 'exog_variance': 0, 'measurement_variance': 0, 'variance': 1}"
0.0,0.0,0.0,1.71E+17,21,3,"{'trend': 0, 'exog': 0, 'ar': 0, 'ma': 0, 'seasonal_ar': 0, 'seasonal_ma': 0, 'reduced_ar': 0, 'reduced_ma': 0, 'exog_variance': 0, 'measurement_variance': 0, 'variance': 1}"
0.0022231848042352973,0.0025479979180961596,0.24244109097440533,11191365FD,21,3,"{'trend': 0, 'exog': 0, 'ar': 1, 'ma': 1, 'seasonal_ar': 0, 'seasonal_ma': 0, 'reduced_ar': 1, 'reduced_ma': 1, 'exog_variance': 0, 'measurement_variance': 0, 'variance': 1}"
0.0,0.0,0.0,120283327E,21,3,"{'trend': 0, 'exog': 0, 'ar': 0, 'ma': 0, 'seasonal_ar': 12, 'seasonal_ma': 0, 'reduced_ar': 12, 'reduced_ma': 0, 'exog_variance': 0, 'measurement_variance': 0, 'variance': 1}"
0.0,0.0,0.0,12A28908F1,9,3,"{'trend': 0, 'exog': 0, 'ar': 0, 'ma': 0, 'seasonal_ar': 0, 'seasonal_ma': 0, 'reduced_ar': 0, 'reduced_ma': 0, 'exog_variance': 0, 'measurement_variance': 0, 'variance': 1}"
0.0,0.0,0.0,132078A4FE,21,3,"{'trend': 0, 'exog': 0, 'ar': 0, 'ma': 0, 'seasonal_ar': 0, 'seasonal_ma': 0, 'reduced_ar': 0, 'reduced_ma': 0, 'exog_variance': 0, 'measurement_variance': 0, 'variance': 1}"
0.05566666666666666,0.09641749495466749,22.266666666666666,133FADDC35,21,3,"{'trend': 0, 'exog': 0, 'ar': 0, 'ma': 0, 'seasonal_ar': 0, 'seasonal_ma': 0, 'reduced_ar': 0, 'reduced_ma': 0, 'exog_variance': 0, 'measurement_variance': 0, 'variance': 1}"
0.12108745908834036,0.1211514213235282,29.03775997322311,1389DE67CE,21,3,"{'trend': 0, 'exog': 0, 'ar': 1, 'ma': 1, 'seasonal_ar': 0, 'seasonal_ma': 0, 'reduced_ar': 1, 'reduced_ma': 1, 'exog_variance': 0, 'measurement_variance': 0, 'variance': 1}"
0.10977826401325785,0.13257316668982602,14.69649502485579,13C3C13D99,21,3,"{'trend': 0, 'exog': 0, 'ar': 0, 'ma': 1, 'seasonal_ar': 0, 'seasonal_ma': 0, 'reduced_ar': 0, 'reduced_ma': 1, 'exog_variance': 0, 'measurement_variance': 0, 'variance': 1}"
0.0,0.0,0.0,13F02B91F6,21,3,"{'trend': 0, 'exog': 0, 'ar': 0, 'ma': 0, 'seasonal_ar': 0, 'seasonal_ma': 0, 'reduced_ar': 0, 'reduced_ma': 0, 'exog_variance': 0, 'measurement_variance': 0, 'variance': 1}"
0.11133333333333335,0.19283498990933504,12.141039621955656,158A1920D0,21,3,"{'trend': 0, 'exog': 0, 'ar': 0, 'ma': 0, 'seasonal_ar': 0, 'seasonal_ma': 0, 'reduced_ar': 0, 'reduced_ma': 0, 'exog_variance': 0, 'measurement_variance': 0, 'variance': 1}"
0.05566666666666668,0.09641749495466752,7.422222222222223,15B7F02740,21,3,"{'trend': 0, 'exog': 0, 'ar': 0, 'ma': 0, 'seasonal_ar': 0, 'seasonal_ma': 0, 'reduced_ar': 0, 'reduced_ma': 0, 'exog_variance': 0, 'measurement_variance': 0, 'variance': 1}"
0.0,0.0,0.0,15CFCB9040,21,3,"{'trend': 0, 'exog': 0, 'ar': 0, 'ma': 0, 'seasonal_ar': 12, 'seasonal_ma': 0, 'reduced_ar': 12, 'reduced_ma': 0, 'exog_variance': 0, 'measurement_variance': 0, 'variance': 1}"
0.05566916553529836,0.09641869207201421,7.422624447723579,167F268F8E,21,3,"{'trend': 0, 'exog': 0, 'ar': 1, 'ma': 1, 'seasonal_ar': 12, 'seasonal_ma': 0, 'reduced_ar': 13, 'reduced_ma': 1, 'exog_variance': 0, 'measurement_variance': 0, 'variance': 1}"
0.06405883621891689,0.0844044085102642,22.932690259345204,16F5C2A5B3,21,3,"{'trend': 0, 'exog': 0, 'ar': 1, 'ma': 1, 'seasonal_ar': 0, 'seasonal_ma': 0, 'reduced_ar': 1, 'reduced_ma': 1, 'exog_variance': 0, 'measurement_variance': 0, 'variance': 1}"
