mae,rmse,mape,ENCODED_MCT,train_points,eval_points
0.05520611882277967,0.09540040286650421,22.06213305913234,37AA28CAF8,21,3
0.026037552789944445,0.026069131230016928,6.24401745562217,37C22962DB,16,3
0.07022719535150677,0.09586886062933854,13.152239936995308,383481B7AC,21,3
0.13355725066169688,0.13522708269312203,17.807633421559586,387BDBCD80,21,3
0.154145868583691,0.15586634034921296,26.44011467987839,391836F1E0,14,3
0.09018994708561134,0.0914993624082484,30.4070287607565,3AE8B97E90,21,3
0.13280087215203237,0.14585464956032385,24.36970136606785,3AF3906E1E,19,3
0.1845814436799804,0.18587794092213467,44.264135175055245,3D65A21626,9,3
0.13195591343259958,0.14120424046858335,17.08899130848336,3DB47F6D25,21,3
0.012624542433846178,0.016352922539614807,2.1654446713286757,3DDD63B1FA,21,3
0.16344290988354107,0.16357001222106876,33.071237031759324,3DE5786D97,15,3
0.008537681210071072,0.01019872392672931,1.4644393156211104,3F9407A8C2,21,3
0.21748498851574846,0.21774240537123823,28.997998468766458,3FE023E09E,13,3
0.00019542867103836126,0.00020272117164126132,0.0781714684153445,4018B532A8,21,3
0.3670916428319863,0.3977151193130349,88.03156902445716,40876D8589,21,3
0.06705884501055892,0.06953355504527929,8.020215316667418,41B1FC479A,21,3
0.0063222734549908495,0.006718297892353987,0.8429697939987799,41FCF57F43,12,3
0.02600052417509861,0.035621954781013404,6.235137691870171,424ABA9D67,21,3
6.606422546055294e-07,6.609579510812871e-07,0.00011331771091003939,4261C5A667,15,3
0.0685593509429842,0.07309523918066067,16.44109135323362,428FFBD76A,21,3
0.16184367159471297,0.16185549101210248,194.99237541531681,434671439E,17,3
0.07722959392006305,0.07833748071726304,13.246928631228652,43B89D891C,12,3
0.1337414892595695,0.16034836102639596,53.4965957038278,43B9C1697C,21,3
0.20404825707936233,0.20493311885959042,34.99970104277227,44A9291640,21,3
0.015382600657433835,0.02373146691306844,2.638524984122442,45F19425EF,21,3
0.000714174609799075,0.0010402805023384339,0.17126489443622905,45FEE5DBC4,21,3
0.039637310837241126,0.03963899873126702,9.505350320681325,46F56D0D63,21,3
0.000714174609799075,0.0010402805023384339,0.17126489443622905,474B033710,21,3
0.1476217529589107,0.15641580377444375,19.682900394521425,475ED601EB,21,3
0.017568797026404792,0.021580887450639866,1.9158993485719509,48C1483437,21,3
0.030822279160068893,0.03672740950122334,5.286840336203927,48D0F061EB,21,3
0.16861270235935946,0.1773201128068707,27.746357116967662,499F119A8A,21,3
0.048216646217346115,0.04857517493351517,8.270436743970174,4A3538DDC3,16,3
0.07828741442926955,0.07959726860310998,18.77396029478886,4A42915A44,18,3
0.0830195977443311,0.08368048942497763,19.908776437489472,4AD953D850,14,3
0.0712541610736761,0.08189322128427085,11.134276507863827,4BA62EBC13,21,3
0.009518089065172541,0.011340984887924729,2.282515363350729,4BF0C08F5F,21,3
0.14597819914576393,0.14760251362723953,19.463759886101858,4C60EE6CA4,9,3
0.12818073930411594,0.13511927006018562,30.738786403864736,4C8487EFAE,21,3
0.00029904969098622686,0.00033134081729326823,0.05129497272491028,4E5DEDBDDC,21,3
0.06316081161969171,0.06402466479920976,10.833758425333055,4EE6193540,21,3
0.02988396475098402,0.03129919680000728,5.125894468436367,4F374EBA09,21,3
0.000714174609799075,0.0010402805023384339,0.17126489443622905,4F4288168A,21,3
0.013316550105215133,0.014839252318584996,3.1934172914184975,4F68679BB6,21,3
